E_id,imgName,era,style,gender,R_id,r_gender,age,mar,job,income,r_style1,r_style2,r_style3,r_style4,r_style5,Q1,Q2,Q3,Q411,Q412,Q413,Q414,Q4201,Q4202,Q4203,Q4204,Q4205,Q4206,Q4207,Q4208,Q4209,Q4210,Q4211,Q4212,Q4213,Q4214,Q4215,Q4216,Q5
207135,W_06439_50_feminine_W.jpg,1950,feminine,W,66826,2,3,1,6,1,2,2,2,2,2,2,2,4,2,2,1,2,0,0,0,4,0,6,0,0,0,0,0,0,0,14,0,0,2
161602,W_07384_50_feminine_W.jpg,1950,feminine,W,64820,2,1,1,5,1,2,2,2,2,1,3,1,3,2,1,1,1,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,2
171225,W_07384_50_feminine_W.jpg,1950,feminine,W,65054,2,1,2,4,2,2,1,1,1,2,3,1,1,2,1,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2
155072,W_07384_50_feminine_W.jpg,1950,feminine,W,64643,2,2,2,6,3,1,2,2,2,1,1,1,5,3,1,1,2,0,0,0,0,0,0,0,8,0,0,0,12,13,14,0,0,1
203957,W_07384_50_feminine_W.jpg,1950,feminine,W,66731,2,1,1,5,1,2,2,1,1,2,3,1,2,2,1,1,1,0,2,0,0,5,0,0,8,0,0,0,12,0,14,0,0,2
88813,W_07384_50_feminine_W.jpg,1950,feminine,W,59826,2,2,1,2,2,2,2,2,2,2,2,1,2,3,1,2,1,0,0,0,0,0,0,0,8,9,0,0,0,0,14,0,0,1
152943,W_07386_50_feminine_W.jpg,1950,feminine,W,64566,2,3,2,1,1,2,1,2,2,1,3,1,5,2,2,1,2,1,2,3,4,5,0,0,0,0,10,0,0,0,0,0,0,2
156624,W_07386_50_feminine_W.jpg,1950,feminine,W,64691,2,1,2,4,3,1,2,2,2,1,3,3,7,2,1,1,1,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,2
110932,W_07390_50_feminine_W.jpg,1950,feminine,W,62525,2,2,2,1,1,2,2,2,2,2,3,1,2,2,2,2,2,0,2,0,4,5,6,0,0,0,0,0,0,13,14,0,0,2
155597,W_07386_50_feminine_W.jpg,1950,feminine,W,64662,2,3,2,1,4,2,2,2,2,2,1,1,3,2,2,2,1,0,2,0,0,0,6,0,0,9,0,0,0,0,0,0,0,1
206971,W_07390_50_feminine_W.jpg,1950,feminine,W,66821,2,1,1,2,2,2,2,2,2,2,1,1,4,1,2,2,2,0,0,0,0,0,6,0,0,0,0,0,0,13,14,0,0,1
224796,W_07386_50_feminine_W.jpg,1950,feminine,W,67587,2,3,2,2,2,2,1,2,1,2,4,1,1,2,2,2,2,0,0,0,0,5,6,0,0,0,0,0,12,0,0,0,0,2
158142,W_07390_50_feminine_W.jpg,1950,feminine,W,64735,2,1,1,4,2,1,1,2,2,1,2,2,4,1,2,2,2,0,0,0,0,0,6,0,0,9,0,0,0,13,14,0,0,1
98318,W_07390_50_feminine_W.jpg,1950,feminine,W,61098,2,1,1,4,2,2,2,1,1,1,4,1,2,2,2,2,2,1,2,3,4,5,6,7,0,0,0,11,12,13,0,0,16,2
35617,W_07415_50_feminine_W.jpg,1950,feminine,W,23364,2,2,2,1,3,1,1,2,2,1,1,1,4,2,1,1,1,0,0,0,0,0,6,7,0,0,0,0,0,0,14,0,0,1
145365,W_07415_50_feminine_W.jpg,1950,feminine,W,64242,2,3,2,6,2,2,2,1,1,2,2,1,2,2,2,1,2,0,0,0,0,5,0,0,8,0,0,11,0,13,0,0,0,1
45261,W_07415_50_feminine_W.jpg,1950,feminine,W,28279,2,2,2,1,6,2,2,2,2,2,2,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
16118,W_07418_50_feminine_W.jpg,1950,feminine,W,12084,2,1,1,4,1,2,2,2,2,1,4,1,2,2,2,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2
105622,W_07418_50_feminine_W.jpg,1950,feminine,W,61965,2,3,2,1,1,2,2,2,2,2,3,1,5,2,2,2,2,0,0,0,0,5,0,0,8,0,10,11,12,13,14,0,0,2
18118,W_07447_50_feminine_W.jpg,1950,feminine,W,14305,2,1,1,5,1,2,2,2,2,1,3,3,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
200559,W_07415_50_feminine_W.jpg,1950,feminine,W,66592,2,3,2,3,5,2,2,2,2,1,2,2,2,3,2,1,2,0,0,0,0,0,6,0,0,9,0,0,0,0,14,0,0,1
28860,W_07415_50_feminine_W.jpg,1950,feminine,W,20476,2,2,2,1,2,2,1,2,2,1,1,1,2,1,2,1,2,0,0,0,0,0,0,7,8,0,0,0,12,0,0,0,0,1
86555,W_07418_50_feminine_W.jpg,1950,feminine,W,59506,2,3,2,1,1,2,2,1,2,2,3,1,7,2,2,2,2,0,0,3,4,0,0,0,8,0,0,0,0,13,14,0,0,2
172638,W_07418_50_feminine_W.jpg,1950,feminine,W,65087,2,3,1,2,2,2,1,2,2,1,1,1,4,2,1,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,14,0,0,1
174027,W_07447_50_feminine_W.jpg,1950,feminine,W,65133,2,4,2,1,2,2,2,2,2,2,1,3,4,1,1,2,1,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1
110940,W_07447_50_feminine_W.jpg,1950,feminine,W,62525,2,2,2,1,1,2,2,2,2,2,2,3,5,1,1,2,1,0,0,0,0,0,0,7,8,0,0,0,12,0,0,0,0,1
59190,W_07447_50_feminine_W.jpg,1950,feminine,W,34060,2,3,2,2,4,2,2,2,2,1,2,3,4,1,1,2,1,0,0,0,0,0,6,7,0,0,0,0,0,0,14,0,0,1
90932,W_07450_50_feminine_W.jpg,1950,feminine,W,59985,2,1,1,5,1,2,1,2,2,1,2,3,2,2,2,2,2,1,0,0,0,0,6,0,0,0,0,0,0,0,14,0,0,2
116548,W_07450_50_feminine_W.jpg,1950,feminine,W,63057,2,3,2,2,2,2,2,2,1,2,1,3,4,2,2,2,2,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,1
131847,W_07450_50_feminine_W.jpg,1950,feminine,W,63628,2,1,1,4,2,2,2,2,2,1,1,3,7,2,2,2,2,0,0,0,0,0,0,7,0,0,0,0,0,13,14,0,0,1
79409,W_07450_50_feminine_W.jpg,1950,feminine,W,58137,2,3,1,6,1,2,2,1,2,2,1,3,2,1,2,2,2,0,2,0,0,0,0,7,0,0,0,0,0,0,14,0,0,1
63979,W_07628_50_feminine_W.jpg,1950,feminine,W,42905,2,2,1,6,4,2,2,2,2,2,3,2,4,3,2,2,2,0,2,3,4,5,6,7,0,0,0,0,0,13,14,0,0,2
186792,W_07613_50_feminine_W.jpg,1950,feminine,W,65767,2,1,1,5,1,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,1
12217,W_07613_50_feminine_W.jpg,1950,feminine,W,7494,2,3,2,1,6,2,2,1,2,2,3,2,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,2
189156,W_07605_50_feminine_W.jpg,1950,feminine,W,65935,2,3,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,0,0,0,0,5,0,0,0,0,0,0,0,13,14,0,0,2
79772,W_07613_50_feminine_W.jpg,1950,feminine,W,58251,2,4,2,1,5,2,2,2,2,2,4,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2
119488,W_07605_50_feminine_W.jpg,1950,feminine,W,63303,2,4,2,3,2,2,2,2,2,1,2,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,12,13,14,0,0,1
184076,W_07605_50_feminine_W.jpg,1950,feminine,W,65617,2,2,1,3,3,2,2,1,1,1,3,2,2,2,2,2,2,0,0,3,0,0,6,0,0,0,10,0,12,13,14,0,0,2
86914,W_07613_50_feminine_W.jpg,1950,feminine,W,59627,2,4,2,1,5,2,1,1,2,2,3,2,5,2,2,2,2,0,2,0,4,5,0,0,8,0,0,0,0,0,14,0,0,2
91074,W_07605_50_feminine_W.jpg,1950,feminine,W,59997,2,2,2,1,3,2,2,2,2,2,2,1,2,2,1,1,2,0,0,0,0,0,0,0,8,0,0,0,0,13,14,0,0,1
157720,W_07613_50_feminine_W.jpg,1950,feminine,W,64720,2,3,2,4,3,2,1,2,2,1,3,1,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,2
67875,W_07605_50_feminine_W.jpg,1950,feminine,W,49672,2,3,2,1,3,2,1,2,2,1,3,2,5,1,1,1,2,0,0,0,4,0,6,0,0,9,0,0,12,13,14,0,0,2
105647,W_07628_50_feminine_W.jpg,1950,feminine,W,61965,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,4,5,0,0,0,9,0,0,0,0,14,0,0,1
167018,W_07628_50_feminine_W.jpg,1950,feminine,W,64952,2,2,1,4,3,1,1,1,1,2,4,2,3,2,2,1,2,0,0,3,4,0,0,7,0,0,0,0,0,13,14,0,0,2
125184,W_07628_50_feminine_W.jpg,1950,feminine,W,63473,2,1,1,5,1,2,2,2,2,2,3,2,2,3,2,1,2,0,0,0,0,5,0,0,0,0,0,0,0,13,14,0,0,2
132618,W_07682_50_feminine_W.jpg,1950,feminine,W,63658,2,2,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,0,2,0,0,5,6,7,0,0,0,11,0,0,0,0,16,1
62304,W_07682_50_feminine_W.jpg,1950,feminine,W,40095,2,3,1,4,2,2,2,2,2,1,3,2,2,2,2,2,2,0,0,0,0,0,6,0,0,9,0,0,0,13,14,0,0,2
115679,W_07682_50_feminine_W.jpg,1950,feminine,W,62976,2,2,1,4,2,2,1,2,2,2,3,2,4,3,2,2,2,0,2,0,4,0,6,0,0,9,0,0,0,13,14,0,0,2
120357,W_07682_50_feminine_W.jpg,1950,feminine,W,63359,2,1,1,6,2,2,1,2,2,1,2,2,3,3,2,2,2,0,0,3,0,0,6,0,0,9,0,0,0,13,0,0,0,1
113032,W_07682_50_feminine_W.jpg,1950,feminine,W,62729,2,2,1,5,1,2,2,1,2,1,2,2,4,2,2,1,1,0,2,0,4,0,6,7,0,0,0,0,0,0,0,0,0,1
16410,W_07755_50_feminine_W.jpg,1950,feminine,W,12322,2,3,2,1,3,2,2,2,2,2,1,2,7,1,2,2,2,0,0,0,0,0,0,0,8,0,10,0,12,0,14,0,0,1
151018,W_07755_50_feminine_W.jpg,1950,feminine,W,64503,2,1,1,4,2,2,2,2,2,1,3,2,7,2,2,1,2,0,0,0,0,5,0,0,0,9,0,0,0,0,14,0,16,2
47500,W_07755_50_feminine_W.jpg,1950,feminine,W,28622,2,1,1,3,2,2,1,2,2,2,2,2,7,2,2,2,2,0,0,0,0,5,0,0,8,0,0,0,12,13,14,0,0,1
78932,W_07992_50_classic_W.jpg,1950,classic,W,57988,2,3,2,1,1,2,1,1,2,2,3,3,2,2,1,1,1,1,0,0,4,5,0,0,8,0,0,0,0,0,14,0,0,2
135684,W_08140_50_feminine_W.jpg,1950,feminine,W,63763,2,1,1,4,2,2,2,1,2,2,2,1,4,2,2,1,2,1,0,0,4,0,6,7,0,0,0,0,0,0,0,0,0,1
31123,W_08140_50_feminine_W.jpg,1950,feminine,W,21599,2,2,1,4,3,2,2,2,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,1
79739,W_07992_50_classic_W.jpg,1950,classic,W,58251,2,4,2,1,5,2,2,2,2,2,4,3,5,2,1,1,1,0,2,0,4,0,0,0,8,9,10,0,12,13,0,0,0,2
218332,W_08140_50_feminine_W.jpg,1950,feminine,W,67337,2,2,2,1,1,2,1,2,2,2,1,1,4,2,2,1,1,0,2,3,4,0,0,7,0,0,0,0,0,0,14,0,0,1
122091,W_07992_50_classic_W.jpg,1950,classic,W,63403,2,1,1,6,1,2,2,2,2,1,3,3,4,2,1,1,2,0,2,3,4,5,0,0,8,0,0,0,0,0,14,0,0,2
120398,W_08140_50_feminine_W.jpg,1950,feminine,W,63359,2,1,1,6,2,2,1,2,2,1,3,1,4,2,2,2,2,0,0,0,4,5,0,0,0,0,0,0,12,0,14,0,16,2
54123,W_08270_50_classic_W.jpg,1950,classic,W,30156,2,2,1,4,1,2,1,2,2,2,3,2,5,2,2,2,2,0,0,0,0,5,0,0,8,0,10,0,0,0,14,0,0,2
155622,W_08270_50_classic_W.jpg,1950,classic,W,64662,2,3,2,1,4,2,2,2,2,2,3,2,5,2,2,2,2,0,0,0,0,0,0,0,0,0,10,11,0,13,0,0,0,2
81905,W_08270_50_classic_W.jpg,1950,classic,W,58631,2,4,2,3,1,2,1,2,2,2,3,2,3,2,2,2,1,0,2,0,0,5,0,0,0,0,0,11,0,0,0,0,0,2
168139,W_08270_50_classic_W.jpg,1950,classic,W,64978,2,2,2,1,4,2,1,1,1,2,2,2,2,3,1,2,2,0,0,0,0,0,0,0,0,9,0,11,12,13,14,0,0,1
151760,W_08270_50_classic_W.jpg,1950,classic,W,64527,2,2,1,4,2,2,2,2,2,2,3,2,5,2,1,2,2,0,0,0,0,5,0,0,8,0,0,0,0,13,14,0,0,2
152851,W_08584_50_feminine_W.jpg,1950,feminine,W,64561,2,3,1,6,1,2,1,2,2,1,1,3,3,3,2,2,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
22907,W_08584_50_feminine_W.jpg,1950,feminine,W,18595,2,4,2,1,6,2,2,2,2,2,2,1,2,2,2,1,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
98376,W_08670_50_classic_W.jpg,1950,classic,W,61104,2,2,1,4,2,2,2,2,1,2,3,3,4,2,1,1,1,1,2,3,4,0,0,0,0,0,10,0,0,0,0,0,0,1
58929,W_08584_50_feminine_W.jpg,1950,feminine,W,33848,2,1,1,4,2,2,1,2,1,2,2,1,4,3,1,2,1,0,2,0,0,5,0,0,0,0,0,0,0,13,0,0,0,1
203973,W_08670_50_classic_W.jpg,1950,classic,W,66731,2,1,1,5,1,2,2,1,1,2,1,3,1,2,1,1,1,1,2,3,4,0,0,0,8,0,0,0,0,0,0,0,0,1
139461,W_08584_50_feminine_W.jpg,1950,feminine,W,63984,2,3,2,1,1,2,1,1,2,2,3,3,2,2,1,1,2,1,2,0,4,0,0,0,0,0,0,0,0,0,14,0,0,2
130016,W_08670_50_classic_W.jpg,1950,classic,W,63582,2,2,1,6,1,2,2,2,2,1,3,3,3,2,1,1,1,0,0,0,4,5,0,0,8,0,0,0,0,0,0,0,0,2
122812,W_08670_50_classic_W.jpg,1950,classic,W,63419,2,4,2,4,1,2,2,1,2,2,4,3,2,2,1,1,1,1,2,0,0,5,0,0,0,0,0,0,0,0,14,0,0,2
225042,W_09057_50_classic_W.jpg,1950,classic,W,67596,2,2,1,6,1,2,2,1,2,2,1,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1
86647,W_09057_50_classic_W.jpg,1950,classic,W,59523,2,3,1,4,4,2,2,2,2,1,3,3,1,2,1,2,1,0,0,0,0,5,0,0,0,0,0,0,12,0,14,0,0,2
137405,W_09057_50_classic_W.jpg,1950,classic,W,63899,2,2,1,6,1,2,2,2,2,2,4,1,1,2,1,1,1,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2
87852,W_09057_50_classic_W.jpg,1950,classic,W,59734,2,1,1,6,3,2,1,2,2,1,3,1,1,2,1,2,1,1,2,3,0,5,0,0,8,0,0,0,0,0,0,0,0,2
125176,W_09295_50_classic_W.jpg,1950,classic,W,63473,2,1,1,5,1,2,2,2,2,2,3,1,1,2,2,2,1,0,2,0,4,5,0,0,8,0,10,0,12,0,0,0,0,2
46231,W_09295_50_classic_W.jpg,1950,classic,W,28489,2,3,2,4,5,2,1,1,2,1,3,1,1,2,2,2,2,0,0,0,4,0,0,0,8,0,10,0,0,0,0,0,0,2
131403,W_09295_50_classic_W.jpg,1950,classic,W,63617,2,1,1,5,1,2,2,2,2,2,4,1,1,2,1,1,1,0,2,0,0,5,0,0,8,0,0,0,0,0,0,0,0,2
88385,W_09295_50_classic_W.jpg,1950,classic,W,59800,2,3,2,6,1,2,1,2,2,2,3,1,1,2,1,1,1,0,2,3,0,5,0,0,8,0,10,0,12,0,0,0,0,2
124335,W_09295_50_classic_W.jpg,1950,classic,W,63454,2,1,1,5,1,2,1,2,2,1,2,1,1,2,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
123003,W_09449_50_feminine_W.jpg,1950,feminine,W,63424,2,2,2,1,3,2,1,2,2,2,2,1,4,3,1,1,2,0,2,0,4,5,0,0,0,9,0,0,0,0,14,0,0,1
113198,W_09460_50_feminine_W.jpg,1950,feminine,W,62747,2,2,2,1,4,2,2,1,2,2,3,2,4,3,1,1,2,0,0,3,4,5,6,0,0,9,0,0,0,13,14,0,16,2
47517,W_09449_50_feminine_W.jpg,1950,feminine,W,28622,2,1,1,3,2,2,1,2,2,2,3,1,1,3,1,1,1,1,2,0,4,5,0,0,8,0,0,0,0,0,14,0,0,2
87036,W_09460_50_feminine_W.jpg,1950,feminine,W,59637,2,3,2,1,4,2,2,1,2,2,2,2,4,2,1,1,1,0,2,0,0,0,0,0,0,9,0,0,0,0,14,0,0,1
160051,W_09449_50_feminine_W.jpg,1950,feminine,W,64778,2,1,1,4,3,2,2,2,2,2,1,1,1,3,1,1,1,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,1
35707,W_09460_50_feminine_W.jpg,1950,feminine,W,23372,2,1,1,6,5,2,1,2,1,2,3,1,4,3,1,1,1,1,2,3,4,5,0,0,0,9,0,0,0,0,0,0,0,2
112118,W_09449_50_feminine_W.jpg,1950,feminine,W,62616,2,3,2,1,3,2,1,2,1,2,2,1,4,3,1,1,2,1,0,0,4,5,0,0,0,0,0,0,0,0,14,0,0,1
38839,W_09449_50_feminine_W.jpg,1950,feminine,W,24685,2,3,2,1,2,2,1,1,2,1,3,1,3,3,1,1,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
80103,W_09460_50_feminine_W.jpg,1950,feminine,W,58273,2,3,2,1,6,1,2,2,2,2,1,2,4,3,1,1,2,1,0,0,0,0,6,0,0,0,0,0,0,0,14,0,0,1
114078,W_09460_50_feminine_W.jpg,1950,feminine,W,62832,2,1,1,4,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,0,4,5,0,0,8,0,0,0,0,0,0,0,0,1
142032,W_09492_50_feminine_W.jpg,1950,feminine,W,64101,2,3,2,6,1,2,2,2,2,2,2,2,2,3,2,2,2,0,0,0,0,5,0,0,8,0,0,0,0,13,14,0,0,1
97391,W_09492_50_feminine_W.jpg,1950,feminine,W,60979,2,2,2,2,2,1,1,2,2,1,3,2,2,2,2,1,2,0,2,3,4,0,6,0,0,9,0,0,0,0,14,0,0,2
92522,W_09497_50_feminine_W.jpg,1950,feminine,W,60173,2,3,2,6,2,2,1,2,2,1,2,2,7,2,2,1,2,0,0,0,0,0,0,0,0,9,0,11,12,13,14,0,0,1
16947,W_09497_50_feminine_W.jpg,1950,feminine,W,13238,2,3,2,1,5,2,1,2,2,2,3,2,2,2,2,2,2,0,0,0,0,0,0,0,8,0,0,0,0,13,14,0,0,2
38117,W_09492_50_feminine_W.jpg,1950,feminine,W,24269,2,3,2,1,6,2,2,1,2,2,3,2,2,2,2,1,2,0,2,3,0,0,6,0,0,0,0,0,0,13,14,0,16,2
171175,W_09524_50_classic_W.jpg,1950,classic,W,65053,2,1,1,5,4,2,2,2,2,2,3,3,2,2,1,1,1,0,0,0,4,0,6,0,0,0,0,0,0,0,14,0,0,2
119605,W_09497_50_feminine_W.jpg,1950,feminine,W,63313,2,2,2,2,1,2,2,2,2,1,2,2,7,2,2,2,2,0,0,0,0,0,0,0,0,0,0,11,0,13,14,0,16,1
199010,W_09497_50_feminine_W.jpg,1950,feminine,W,66548,2,1,1,6,2,2,2,2,2,2,1,2,7,2,2,2,2,0,0,0,0,0,0,0,0,0,0,11,0,13,14,0,0,1
130771,W_09492_50_feminine_W.jpg,1950,feminine,W,63601,2,1,1,5,1,2,2,2,2,2,3,2,4,2,2,2,2,0,0,0,4,0,6,0,0,9,0,0,0,13,0,0,0,2
104790,W_09524_50_classic_W.jpg,1950,classic,W,61877,2,4,2,6,1,2,1,2,2,1,2,3,4,2,1,2,1,0,2,0,4,0,6,0,0,0,0,0,0,0,14,0,0,1
134131,W_09524_50_classic_W.jpg,1950,classic,W,63724,2,2,1,2,3,2,2,2,2,1,3,3,2,2,1,1,1,0,0,3,4,5,0,0,8,0,0,0,0,0,14,0,0,2
119638,W_09524_50_classic_W.jpg,1950,classic,W,63316,2,2,1,3,2,2,1,2,1,2,2,3,4,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
225092,W_09557_50_feminine_W.jpg,1950,feminine,W,67597,2,1,1,5,1,2,1,2,1,2,3,2,2,2,1,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,0,2
119396,W_09557_50_feminine_W.jpg,1950,feminine,W,63293,2,1,1,4,2,1,2,2,1,2,1,1,2,2,1,2,1,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,1
164321,W_09557_50_feminine_W.jpg,1950,feminine,W,64895,2,2,1,6,1,2,2,1,2,1,2,2,4,2,2,2,2,0,2,0,4,0,0,0,0,9,0,0,0,0,14,0,0,1
8598,W_09639_50_classic_W.jpg,1950,classic,W,4180,2,3,2,1,6,1,1,2,2,1,3,2,1,2,2,1,1,1,2,0,4,5,0,0,8,0,10,0,0,0,0,0,0,2
165219,W_09557_50_feminine_W.jpg,1950,feminine,W,64915,2,2,2,2,2,1,2,2,1,1,1,2,5,3,1,2,1,0,0,3,0,0,6,7,0,9,0,11,0,0,14,0,0,1
201400,W_09639_50_classic_W.jpg,1950,classic,W,66634,2,4,2,1,3,2,2,2,2,1,3,2,1,2,2,1,2,0,0,0,0,5,0,0,8,0,10,0,12,0,0,0,0,2
106772,W_09639_50_classic_W.jpg,1950,classic,W,62113,2,3,2,1,4,2,1,2,1,2,4,2,1,2,2,2,2,0,0,0,0,5,0,0,8,0,10,11,0,0,0,0,0,2
53708,W_09639_50_classic_W.jpg,1950,classic,W,30028,2,2,1,4,1,2,1,2,2,1,3,1,1,2,2,2,2,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,2
77469,W_09639_50_classic_W.jpg,1950,classic,W,56467,2,3,2,1,4,2,1,2,2,2,4,2,1,2,1,1,1,0,2,0,4,5,0,0,8,0,10,0,0,0,14,0,0,2
29865,W_09899_50_classic_W.jpg,1950,classic,W,20768,2,3,1,2,4,2,2,2,2,1,2,2,3,2,2,2,2,0,0,0,0,0,0,0,8,0,0,0,12,13,0,0,0,1
209740,W_09899_50_classic_W.jpg,1950,classic,W,66899,2,4,2,6,1,2,2,2,2,1,3,1,1,2,2,2,2,0,0,0,0,0,6,0,8,0,10,0,12,0,14,0,16,2
33807,W_09899_50_classic_W.jpg,1950,classic,W,22841,2,3,2,6,5,2,1,1,2,2,3,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2
59995,W_09905_50_classic_W.jpg,1950,classic,W,35101,2,2,2,1,4,2,1,2,2,2,3,2,1,3,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,2
111272,W_09905_50_classic_W.jpg,1950,classic,W,62546,2,3,2,1,1,2,2,1,2,1,2,1,1,3,1,1,2,0,2,0,4,0,0,0,0,0,0,0,0,13,14,0,0,1
108361,W_09905_50_classic_W.jpg,1950,classic,W,62257,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,1,0,2,0,0,5,0,0,0,0,0,0,12,0,14,0,0,1
50870,W_09905_50_classic_W.jpg,1950,classic,W,29263,2,3,2,6,2,2,1,1,2,1,3,1,2,2,2,1,2,0,2,0,4,5,0,0,8,0,0,0,0,0,14,0,0,2
225226,W_09961_50_feminine_W.jpg,1950,feminine,W,67600,2,3,1,2,2,2,2,2,2,1,3,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,10,11,12,0,0,0,0,2
110982,W_09905_50_classic_W.jpg,1950,classic,W,62530,2,2,2,1,1,1,2,2,2,1,1,1,5,2,2,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
5921,W_09899_50_classic_W.jpg,1950,classic,W,2245,2,3,2,1,5,1,1,2,2,1,3,2,5,2,2,2,2,0,0,0,0,0,6,0,0,0,0,0,0,13,14,0,0,2
13529,W_09957_50_feminine_W.jpg,1950,feminine,W,9181,2,1,1,6,1,2,2,2,2,1,2,2,4,3,2,1,1,1,2,0,4,0,6,0,0,9,0,0,0,0,14,0,0,1
154026,W_09961_50_feminine_W.jpg,1950,feminine,W,64598,2,3,2,4,2,2,2,1,2,1,3,2,5,2,2,1,2,0,0,0,0,0,0,0,8,0,10,11,12,13,0,0,0,2
209281,W_09957_50_feminine_W.jpg,1950,feminine,W,66887,2,2,2,4,3,2,2,1,2,2,1,1,7,3,2,1,1,0,0,0,0,0,6,7,0,9,0,0,0,0,14,0,0,1
128952,W_10028_50_classic_W.jpg,1950,classic,W,63558,2,1,1,4,2,2,1,1,2,2,3,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,2
33448,W_09961_50_feminine_W.jpg,1950,feminine,W,22690,2,3,2,4,3,2,2,2,2,2,2,2,2,3,2,2,2,0,0,0,0,5,0,0,8,9,0,11,0,0,0,0,0,1
106788,W_09957_50_feminine_W.jpg,1950,feminine,W,62113,2,3,2,1,4,2,1,2,1,2,3,2,2,2,2,1,2,1,2,3,4,0,0,0,0,0,0,0,0,0,14,0,0,2
165169,W_10028_50_classic_W.jpg,1950,classic,W,64914,2,1,1,4,2,2,2,1,2,2,4,1,1,2,1,2,1,1,0,3,4,5,0,0,8,0,0,11,0,0,0,0,0,2
168934,W_10028_50_classic_W.jpg,1950,classic,W,64998,2,1,1,4,2,2,1,2,2,1,4,1,1,2,1,1,1,0,2,0,4,5,0,0,8,0,0,0,12,0,0,15,16,2
31572,W_09961_50_feminine_W.jpg,1950,feminine,W,22240,2,4,2,1,6,1,1,2,1,1,3,2,2,2,2,2,2,0,0,0,4,5,0,0,0,9,0,11,0,0,14,0,0,2
28362,W_10151_50_feminine_W.jpg,1950,feminine,W,20411,2,3,2,1,4,2,2,2,2,1,3,2,1,2,2,2,2,0,2,3,4,5,0,0,0,0,0,11,0,0,0,0,0,2
79401,W_10149_50_classic_W.jpg,1950,classic,W,58137,2,3,1,6,1,2,2,1,2,2,3,1,1,2,1,1,1,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2
123518,W_10151_50_feminine_W.jpg,1950,feminine,W,63435,2,2,2,1,1,2,2,2,2,2,3,2,3,2,2,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
197470,W_10149_50_classic_W.jpg,1950,classic,W,66500,2,1,1,5,1,2,2,2,2,2,3,3,3,2,1,1,1,1,2,3,4,5,6,7,0,9,10,0,0,0,0,0,0,2
119646,W_10149_50_classic_W.jpg,1950,classic,W,63316,2,2,1,3,2,2,1,2,1,2,2,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
195636,W_10149_50_classic_W.jpg,1950,classic,W,66414,2,1,1,2,2,2,1,2,2,2,4,3,2,2,1,1,1,0,0,3,4,5,0,0,0,0,0,0,0,0,14,0,0,2
120215,W_10149_50_classic_W.jpg,1950,classic,W,63355,2,4,2,3,2,2,2,2,2,1,3,1,3,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1
